discussion_id,post_id,author_id,creation_date,parent_post_id,parent_missing,text_id,points,discussion_stance_id,response_type
7718,648062,9037,8/22/2015 6:11,0,0,228722,1,0,
7828,82601,19749,1/14/2010 18:36,0,0,771324,-1,1,
7828,83543,23151,1/20/2010 12:44,0,0,771317,2,1,
7828,83790,6790,1/21/2010 12:09,0,0,771318,2,1,
7828,83799,6790,1/21/2010 12:13,0,0,771310,0,0,
7828,83805,23151,1/21/2010 12:19,0,0,771311,0,0,
7828,83810,23151,1/21/2010 12:29,0,0,771314,-1,0,
7828,83838,23151,1/21/2010 12:53,0,0,771325,-1,1,
7828,84036,23151,1/22/2010 12:38,0,0,771319,2,1,
7828,84039,6790,1/22/2010 12:40,0,0,771320,2,1,
7828,84044,6790,1/22/2010 12:43,0,0,771312,0,0,
7828,84049,6790,1/22/2010 12:46,0,0,771313,0,0,
7828,84054,23151,1/22/2010 12:53,0,0,771315,-1,0,
7828,146749,9146,1/17/2011 14:43,0,0,771321,1,1,
7828,146751,9146,1/17/2011 14:46,84054,0,771316,1,1,disputed
7828,146777,2656,1/17/2011 17:22,0,0,771306,1,0,
7828,146779,2656,1/17/2011 17:28,146749,0,771322,1,0,disputed
7828,155994,9609,3/20/2011 12:39,146777,0,771307,1,1,disputed
7828,155995,10138,3/20/2011 12:47,0,0,771323,1,1,
7828,638860,9037,7/16/2015 3:11,0,0,771308,1,0,
7828,648083,9037,8/22/2015 6:34,0,0,771309,1,0,
7956,83849,20191,1/21/2010 13:25,0,0,227554,1,0,
7956,83858,20191,1/21/2010 13:33,0,0,227558,1,1,
7956,83866,20191,1/21/2010 13:47,0,0,227556,1,1,
7956,83939,27600,1/21/2010 21:11,0,0,227559,1,1,
7956,83940,8112,1/21/2010 21:26,0,0,227560,1,1,
7956,83941,8112,1/21/2010 21:30,83849,0,227555,2,1,disputed
7956,83942,8112,1/21/2010 21:34,83866,0,227557,1,1,disputed
7956,638843,9037,7/16/2015 2:54,0,0,227561,1,1,
7970,84067,19207,1/22/2010 13:34,0,0,227562,1,1,
7970,84070,19207,1/22/2010 13:37,0,0,227566,1,1,
7970,84133,8112,1/22/2010 22:05,84067,0,227563,1,0,supported
7970,84431,19207,1/25/2010 13:33,0,0,227567,1,1,
7970,84434,19207,1/25/2010 13:35,0,0,227564,1,0,
7970,84435,19207,1/25/2010 13:36,0,0,227568,1,1,
7970,410167,5709,5/10/2013 20:12,0,0,227569,1,1,
7970,638839,9037,7/16/2015 2:51,0,0,227570,1,1,
7970,648127,9037,8/22/2015 7:16,0,0,227565,1,0,
9269,95299,9165,3/14/2010 9:04,0,0,586492,2,0,
9269,95342,23893,3/14/2010 17:04,0,0,586494,1,1,
9269,95353,18692,3/14/2010 18:16,0,0,586493,3,1,
9269,638569,9037,7/15/2015 20:39,0,0,586495,1,1,
9269,638572,2496,7/15/2015 20:42,638569,0,586496,1,0,disputed
11084,114845,8847,6/6/2010 22:57,0,0,392024,1,0,
11084,114847,2877,6/6/2010 23:24,0,0,392027,1,1,
11084,114863,11003,6/7/2010 0:31,0,0,392031,1,1,
11084,114878,13858,6/7/2010 1:22,114863,0,392032,1,0,disputed
11084,114932,28511,6/7/2010 11:16,114863,0,392039,1,0,disputed
11084,114953,11003,6/7/2010 15:53,114878,0,392033,1,1,disputed
11084,114969,13858,6/7/2010 16:30,114953,0,392034,1,0,disputed
11084,114970,11003,6/7/2010 16:38,114969,0,392035,1,1,disputed
11084,115017,13858,6/7/2010 21:40,114970,0,392036,1,0,disputed
11084,115020,13858,6/7/2010 21:42,114847,0,392028,1,0,disputed
11084,115030,11003,6/7/2010 22:10,115017,0,392037,1,1,disputed
11084,115075,2877,6/7/2010 23:47,115020,0,392029,1,1,disputed
11084,115115,13858,6/8/2010 1:37,115075,0,392030,1,0,disputed
11084,115116,13858,6/8/2010 1:40,115030,0,392038,1,0,disputed
11084,182179,6833,6/25/2011 6:52,114845,0,392025,1,0,disputed
11084,182184,7100,6/25/2011 7:05,114845,0,392026,1,0,disputed
11084,605583,6127,3/6/2015 20:23,0,0,392023,1,0,
11084,638148,9037,7/15/2015 12:52,0,0,392040,1,1,
20476,126162,2744,8/7/2010 22:45,0,0,228233,2,1,
20476,126164,1585,8/7/2010 23:12,0,0,228208,1,0,
20476,126167,23910,8/7/2010 23:31,126164,0,228212,1,1,disputed
20476,126177,5129,8/8/2010 0:54,0,0,228216,0,0,
20476,126178,13858,8/8/2010 1:00,126164,0,228209,2,1,disputed
20476,126180,13858,8/8/2010 1:15,126177,0,228217,2,1,disputed
20476,126185,1585,8/8/2010 1:35,126178,0,228210,0,0,disputed
20476,126187,13858,8/8/2010 1:51,126185,0,228211,1,1,disputed
20476,126195,23910,8/8/2010 5:02,126177,0,228226,1,1,disputed
20476,126202,3956,8/8/2010 7:41,0,0,228235,1,1,
20476,126205,2744,8/8/2010 7:55,126177,0,228229,1,1,disputed
20476,126224,5129,8/8/2010 12:34,126195,0,228227,1,0,disputed
20476,126233,27733,8/8/2010 13:16,0,0,228239,1,1,
20476,126239,25497,8/8/2010 14:49,0,0,228240,1,1,
20476,126240,25497,8/8/2010 14:57,126177,0,228230,1,1,disputed
20476,126255,11003,8/8/2010 17:31,126164,0,228213,1,1,disputed
20476,126256,11003,8/8/2010 17:57,126180,0,228218,1,1,supported
20476,126258,11003,8/8/2010 18:02,126202,0,228236,1,1,supported
20476,126270,3956,8/8/2010 18:27,126258,0,228237,1,1,supported
20476,126307,28511,8/8/2010 21:54,0,0,228242,1,1,
20476,126388,13858,8/9/2010 5:24,126240,0,228231,1,1,supported
20476,126389,13858,8/9/2010 5:36,126256,0,228219,1,1,supported
20476,126403,21334,8/9/2010 8:47,0,0,228234,2,1,
20476,126418,11003,8/9/2010 11:54,126389,0,228220,1,1,supported
20476,126499,13858,8/10/2010 2:04,126418,0,228221,1,1,supported
20476,126510,23910,8/10/2010 4:59,126224,0,228228,1,1,disputed
20476,126511,23910,8/10/2010 5:03,126240,0,228232,1,0,disputed
20476,126558,11003,8/10/2010 17:36,126499,0,228222,1,1,supported
20476,126644,13858,8/11/2010 1:16,126558,0,228223,1,1,supported
20476,126645,11959,8/11/2010 1:21,126239,0,228241,1,1,supported
20476,127112,21334,8/13/2010 18:21,126180,0,228224,1,0,disputed
20476,127114,13858,8/13/2010 18:44,127112,0,228225,1,1,disputed
20476,127119,9757,8/13/2010 19:26,126307,0,228243,1,2,supported
20476,127611,13858,8/15/2010 17:23,126258,0,228238,1,1,supported
20476,637778,9037,7/13/2015 16:48,0,0,228214,1,0,
20476,648098,9037,8/22/2015 6:46,0,0,228215,1,0,
21589,137444,22114,11/8/2010 12:36,0,0,509989,1,1,
21589,137499,27733,11/8/2010 19:51,0,0,509990,1,1,
21589,137746,10870,11/9/2010 23:13,0,0,509991,1,1,
21589,339022,4678,2/3/2013 23:54,0,0,509986,1,0,
21589,637474,9037,7/12/2015 20:07,0,0,509987,1,0,
21589,648085,9037,8/22/2015 6:35,0,0,509988,1,0,
22028,142108,25745,12/9/2010 23:38,0,0,327064,3,1,
22028,142143,9609,12/10/2010 9:24,0,0,327066,1,1,
22028,142538,3649,12/12/2010 23:57,0,0,327052,2,0,
22028,142567,9609,12/13/2010 9:50,142538,0,327053,1,1,disputed
22028,142572,2877,12/13/2010 10:57,142143,0,327067,1,0,disputed
22028,142624,9609,12/13/2010 20:33,142572,0,327068,1,1,disputed
22028,142633,2877,12/13/2010 22:40,142624,0,327069,1,0,disputed
22028,142669,9609,12/14/2010 11:42,142633,0,327070,1,1,disputed
22028,142740,2877,12/14/2010 22:17,142669,0,327071,1,0,disputed
22028,142787,9609,12/15/2010 9:25,142740,0,327072,1,1,disputed
22028,142900,2877,12/15/2010 21:11,142787,0,327073,1,0,disputed
22028,142924,9609,12/15/2010 23:46,142900,0,327074,1,1,disputed
22028,143745,18692,12/23/2010 2:11,142567,0,327054,3,0,disputed
22028,143810,9609,12/23/2010 21:01,143745,0,327055,1,1,disputed
22028,143916,18692,12/25/2010 22:43,143810,0,327056,1,0,disputed
22028,163872,9609,4/18/2011 21:56,143916,0,327057,1,1,disputed
22028,163911,25745,4/18/2011 23:05,142572,0,327075,1,1,disputed
22028,163914,2877,4/19/2011 0:06,163911,0,327076,2,0,disputed
22028,163916,9609,4/19/2011 0:40,163914,0,327106,1,1,disputed
22028,164125,25745,4/19/2011 18:01,163914,0,327077,2,1,disputed
22028,164134,8523,4/19/2011 18:28,0,0,327058,1,0,
22028,164137,8523,4/19/2011 18:38,163911,0,327114,0,0,disputed
22028,164146,2877,4/19/2011 19:10,164125,0,327078,1,0,disputed
22028,164149,2877,4/19/2011 19:14,163916,0,327107,1,0,disputed
22028,164197,25745,4/19/2011 20:13,164137,0,327115,1,1,disputed
22028,164242,9609,4/19/2011 22:34,164149,0,327108,2,1,disputed
22028,164246,25745,4/19/2011 23:13,164146,0,327079,1,1,disputed
22028,164248,19749,4/19/2011 23:41,0,0,327065,2,1,
22028,164260,6027,4/20/2011 1:59,0,0,327063,10,1,
22028,164283,8523,4/20/2011 6:12,164197,0,327116,1,0,disputed
22028,164375,9609,4/20/2011 10:15,164283,0,327117,1,1,disputed
22028,164379,25745,4/20/2011 10:22,164283,0,327121,1,1,disputed
22028,164383,25745,4/20/2011 10:33,164375,0,327118,1,1,supported
22028,164386,8523,4/20/2011 10:43,164375,0,327119,1,0,disputed
22028,164391,8523,4/20/2011 10:59,164379,0,327122,1,0,disputed
22028,164411,25745,4/20/2011 12:27,164391,0,327123,1,1,disputed
22028,164422,8523,4/20/2011 12:46,164411,0,327124,1,0,disputed
22028,164438,25745,4/20/2011 13:04,164422,0,327125,1,1,disputed
22028,164475,8523,4/20/2011 17:18,164438,0,327126,1,0,disputed
22028,164499,2877,4/20/2011 19:10,164246,0,327080,1,0,disputed
22028,164501,2877,4/20/2011 19:19,164242,0,327109,1,0,disputed
22028,164505,9609,4/20/2011 20:08,164501,0,327110,1,1,disputed
22028,164772,25745,4/21/2011 17:55,164499,0,327081,1,1,disputed
22028,164775,2877,4/21/2011 18:58,164772,0,327082,2,0,disputed
22028,164777,2877,4/21/2011 19:20,164505,0,327111,1,0,disputed
22028,164782,2081,4/21/2011 19:46,164772,0,327104,1,0,disputed
22028,164785,9609,4/21/2011 20:13,164777,0,327112,1,1,disputed
22028,164787,9609,4/21/2011 20:21,164386,0,327120,1,1,disputed
22028,164801,25745,4/21/2011 21:32,164782,0,327105,1,1,disputed
22028,164803,25745,4/21/2011 21:40,164775,0,327083,1,1,disputed
22028,164846,2877,4/22/2011 0:48,164803,0,327084,1,0,disputed
22028,164847,2877,4/22/2011 0:50,164785,0,327113,1,0,disputed
22028,165073,25745,4/22/2011 20:42,164846,0,327085,1,1,disputed
22028,165078,25745,4/22/2011 20:47,164475,0,327127,1,1,disputed
22028,165083,7085,4/22/2011 21:25,0,0,327059,1,0,
22028,165132,9609,4/22/2011 23:56,165083,0,327060,1,1,disputed
22028,165134,2877,4/23/2011 0:13,165073,0,327086,1,0,disputed
22028,165175,25745,4/23/2011 7:11,165134,0,327087,1,1,disputed
22028,165254,2877,4/23/2011 19:26,165175,0,327088,1,0,disputed
22028,165259,25745,4/23/2011 20:36,165254,0,327089,1,1,disputed
22028,165293,2877,4/24/2011 0:45,165259,0,327090,1,0,disputed
22028,165299,25745,4/24/2011 6:56,165293,0,327091,1,1,disputed
22028,165357,2877,4/24/2011 11:03,165299,0,327092,1,0,disputed
22028,165509,25745,4/24/2011 20:36,165357,0,327093,1,1,disputed
22028,165555,2877,4/24/2011 22:27,165509,0,327094,1,0,disputed
22028,165690,25745,4/25/2011 9:59,165555,0,327095,1,1,disputed
22028,165845,2877,4/26/2011 1:13,165690,0,327096,1,0,disputed
22028,166024,25745,4/26/2011 12:46,165845,0,327097,1,1,disputed
22028,166027,9165,4/26/2011 13:12,0,0,327128,1,1,
22028,166194,2877,4/26/2011 20:33,166024,0,327098,1,0,disputed
22028,166385,25745,4/27/2011 10:55,166194,0,327099,1,1,disputed
22028,166676,2877,4/27/2011 19:54,166385,0,327100,1,0,disputed
22028,166879,25745,4/28/2011 11:41,166676,0,327101,1,1,disputed
22028,166880,1951,4/28/2011 11:46,0,0,327061,1,0,
22028,166949,2877,4/28/2011 19:17,166879,0,327102,1,0,disputed
22028,173474,24577,5/16/2011 23:14,166879,0,327103,1,0,disputed
22028,173475,24577,5/16/2011 23:18,166027,0,327129,1,0,disputed
22028,637287,9037,7/12/2015 6:23,0,0,327062,1,0,
25411,179108,7785,6/8/2011 21:49,0,0,462078,2,0,
25411,179135,1491,6/8/2011 22:15,0,0,462085,2,0,
25411,179227,17676,6/9/2011 8:18,179108,0,462079,-1,1,disputed
25411,179231,14995,6/9/2011 8:50,0,0,462106,2,1,
25411,179238,14995,6/9/2011 8:58,179135,0,462088,2,0,supported
25411,179264,15160,6/9/2011 10:48,0,0,462092,2,0,
25411,179266,14995,6/9/2011 11:45,179264,0,462093,2,1,disputed
25411,179268,15160,6/9/2011 12:08,179266,0,462094,2,0,disputed
25411,179275,1491,6/9/2011 12:35,179238,0,462089,2,0,disputed
25411,179276,1491,6/9/2011 12:40,179231,0,462107,2,0,disputed
25411,179281,1491,6/9/2011 12:51,179264,0,462095,2,0,supported
25411,179334,8967,6/9/2011 16:10,179135,0,462086,3,1,disputed
25411,179362,7785,6/9/2011 18:32,179227,0,462080,2,0,disputed
25411,179364,11330,6/9/2011 18:40,179135,0,462091,2,0,supported
25411,179365,11330,6/9/2011 18:43,0,0,462096,2,0,
25411,179383,8919,6/9/2011 20:21,179362,0,462081,2,1,disputed
25411,179384,15246,6/9/2011 20:25,0,0,462098,1,0,
25411,179390,4920,6/9/2011 20:52,0,0,462097,2,0,
25411,179394,7785,6/9/2011 21:04,179383,0,462082,2,1,supported
25411,179413,7785,6/9/2011 22:53,179384,0,462099,2,1,disputed
25411,179438,13821,6/10/2011 3:38,0,0,462113,2,1,
25411,179561,28394,6/10/2011 17:46,0,0,462100,1,0,
25411,179575,14995,6/10/2011 18:16,179276,0,462108,2,1,disputed
25411,179577,14995,6/10/2011 18:18,179275,0,462090,1,1,disputed
25411,179777,14995,6/11/2011 19:48,179561,0,462101,1,1,disputed
25411,179789,8919,6/11/2011 21:49,179394,0,462083,2,1,supported
25411,179792,8919,6/11/2011 22:02,179334,0,462087,2,1,supported
25411,179794,6979,6/11/2011 22:26,179777,0,462102,2,0,disputed
25411,179795,7785,6/11/2011 22:26,179789,0,462084,1,0,disputed
25411,180342,28394,6/14/2011 11:07,179777,0,462103,1,0,disputed
25411,180444,14628,6/15/2011 3:21,179575,0,462109,1,0,disputed
25411,180445,14628,6/15/2011 3:29,179231,0,462110,1,0,disputed
25411,180446,14628,6/15/2011 3:29,0,0,462104,1,0,
25411,180455,14995,6/15/2011 7:07,180445,0,462111,1,1,disputed
25411,180463,9165,6/15/2011 7:59,0,0,462105,1,0,
25411,180556,14628,6/15/2011 15:45,180455,0,462112,1,0,disputed
25411,635681,9037,7/8/2015 19:19,0,0,462114,1,1,
25411,648095,9037,8/22/2015 6:44,0,0,462115,1,1,
27153,199658,3455,10/26/2011 14:16,0,0,228055,1,0,
27153,199681,12675,10/26/2011 18:05,0,0,228053,2,0,
27153,199731,26978,10/26/2011 22:19,0,0,228056,1,0,
27153,199748,3185,10/27/2011 3:28,0,0,228060,1,0,
27153,199794,7167,10/27/2011 10:37,0,0,228061,1,1,
27153,199829,7865,10/27/2011 13:18,0,0,228057,1,0,
27153,199871,26227,10/27/2011 20:04,0,0,228054,2,0,
27153,204458,2027,11/16/2011 19:21,0,0,228058,1,0,
27153,204873,26259,11/19/2011 5:18,0,0,228062,1,1,
27153,204874,11464,11/19/2011 5:31,204873,0,228063,1,0,disputed
27153,204875,26259,11/19/2011 5:37,204874,0,228064,2,1,disputed
27153,204876,11464,11/19/2011 5:40,204875,0,228065,1,0,disputed
27153,204877,26259,11/19/2011 5:51,204876,0,228066,1,1,disputed
27153,204878,26259,11/19/2011 5:53,204876,0,228067,1,1,disputed
27153,204879,11464,11/19/2011 6:04,204878,0,228068,1,0,disputed
27153,204880,26259,11/19/2011 6:19,204879,0,228069,1,1,disputed
27153,204881,11464,11/19/2011 6:28,204880,0,228070,1,0,disputed
27153,204884,26259,11/19/2011 6:42,204881,0,228071,1,1,disputed
27153,204885,11464,11/19/2011 6:56,204884,0,228072,1,0,disputed
27153,204888,26259,11/19/2011 7:41,204885,0,228073,1,1,disputed
27153,204890,11464,11/19/2011 7:58,204888,0,228074,1,0,disputed
27153,204891,26259,11/19/2011 8:06,204890,0,228075,1,1,disputed
27153,204892,5044,11/19/2011 8:08,0,0,228078,0,1,
27153,220135,7484,2/6/2012 8:40,0,0,228059,1,0,
27153,233775,25036,3/12/2012 16:25,204892,0,228079,1,0,disputed
27153,634689,9037,7/2/2015 11:51,0,0,228076,1,1,
27153,648093,9037,8/22/2015 6:43,0,0,228077,1,1,
29782,234036,5676,3/13/2012 13:22,0,0,474373,0,0,
29782,234039,10138,3/13/2012 13:32,0,0,474374,4,1,
29782,234044,5681,3/13/2012 13:53,0,0,474375,1,1,
29782,234049,11330,3/13/2012 14:04,0,0,474378,1,1,
29782,234111,25694,3/13/2012 15:08,0,0,474382,0,1,
29782,234138,16150,3/13/2012 15:30,234044,0,474376,1,0,disputed
29782,234143,16150,3/13/2012 15:33,0,0,474379,1,1,
29782,234208,5681,3/13/2012 17:53,234138,0,474377,1,1,disputed
29782,234220,16293,3/13/2012 18:30,234111,0,474383,2,0,disputed
29782,235106,4302,3/16/2012 0:31,0,0,474380,1,1,
29782,236677,11206,3/20/2012 4:07,0,0,474381,1,1,
29782,633731,9037,6/29/2015 4:44,0,0,474371,1,0,
29782,648086,9037,8/22/2015 6:36,0,0,474372,1,0,
30087,237590,14544,3/23/2012 10:11,0,0,771332,2,0,
30087,237622,26227,3/23/2012 11:31,0,0,771340,1,0,
30087,237656,18692,3/23/2012 15:08,237590,0,771333,2,1,disputed
30087,237657,18692,3/23/2012 15:10,237622,0,771341,1,1,disputed
30087,237658,26227,3/23/2012 16:07,237657,0,771342,1,0,disputed
30087,237673,18692,3/23/2012 17:49,237658,0,771343,1,1,disputed
30087,237730,3690,3/23/2012 22:38,0,0,771348,3,1,
30087,237760,6972,3/24/2012 8:45,0,0,771331,4,0,
30087,237765,4296,3/24/2012 9:05,0,0,771352,1,1,
30087,237778,14415,3/24/2012 10:30,0,0,771335,2,0,
30087,237820,11227,3/24/2012 16:52,237730,0,771350,1,0,clarified
30087,237827,26227,3/24/2012 17:45,237673,0,771344,1,0,disputed
30087,237871,18692,3/25/2012 0:14,237827,0,771345,1,1,disputed
30087,238328,3690,3/26/2012 23:34,237730,0,771351,1,1,supported
30087,238911,2436,3/29/2012 8:04,237778,0,771336,1,1,disputed
30087,240966,9520,4/5/2012 23:07,0,0,771346,1,0,
30087,244108,2553,4/18/2012 16:48,237730,0,771349,3,1,supported
30087,304806,28280,10/29/2012 10:10,0,0,771356,0,1,
30087,304858,28280,10/29/2012 11:30,237656,0,771334,1,1,supported
30087,304859,28280,10/29/2012 11:32,238911,0,771337,1,1,supported
30087,304862,4617,10/29/2012 11:38,0,0,771339,2,0,
30087,304864,4617,10/29/2012 11:39,238911,0,771338,1,0,disputed
30087,304869,7249,10/29/2012 11:55,0,0,771347,1,0,
30087,360404,14241,3/13/2013 23:33,237765,0,771353,1,0,supported
30087,633580,9037,6/29/2015 0:06,0,0,771354,1,1,
30087,648065,9037,8/22/2015 6:14,0,0,771355,1,1,
30922,246528,12338,5/1/2012 20:13,0,0,532782,3,1,
30922,246530,26227,5/1/2012 21:23,0,0,532775,2,0,
30922,246534,11330,5/1/2012 21:42,0,0,532766,4,0,
30922,246549,9165,5/1/2012 22:45,0,0,532772,3,0,
30922,246619,6577,5/2/2012 10:15,246528,0,532783,2,0,disputed
30922,246680,2553,5/2/2012 14:20,0,0,532773,3,0,
30922,246883,15581,5/3/2012 17:27,0,0,532776,1,0,
30922,248474,27796,5/11/2012 20:24,0,0,532785,2,1,
30922,253796,11030,6/9/2012 9:57,0,0,532777,1,0,
30922,302315,6240,10/22/2012 18:31,0,0,532774,3,0,
30922,324115,8775,12/18/2012 22:50,0,0,532786,1,1,
30922,325343,7137,12/23/2012 18:52,246528,0,532784,0,0,disputed
30922,325350,7137,12/23/2012 19:08,324115,0,532787,1,0,disputed
30922,325495,8775,12/24/2012 9:04,325350,0,532788,1,1,disputed
30922,325496,1778,12/24/2012 9:10,246534,0,532767,2,1,disputed
30922,325536,11330,12/24/2012 13:36,325496,0,532768,4,0,disputed
30922,325537,1778,12/24/2012 13:41,325536,0,532769,1,1,disputed
30922,325538,28273,12/24/2012 13:43,325496,0,532770,2,0,disputed
30922,325540,1778,12/24/2012 13:51,325538,0,532771,1,1,disputed
30922,325705,7137,12/25/2012 18:14,325495,0,532789,1,0,disputed
30922,337926,3002,2/1/2013 19:57,0,0,532791,0,1,
30922,523197,16069,1/9/2014 15:48,0,0,532778,1,0,
30922,523198,16069,1/9/2014 15:50,0,0,532779,1,0,
30922,523201,16069,1/9/2014 15:50,0,0,532780,1,0,
30922,523203,16069,1/9/2014 15:52,0,0,532781,1,0,
30922,633176,9037,6/28/2015 0:05,0,0,532790,1,1,
31906,254878,3486,6/14/2012 16:38,0,0,771236,3,0,
31906,254897,28280,6/14/2012 17:28,254878,0,771237,1,0,supported
31906,254919,3690,6/14/2012 19:50,254878,0,771238,1,1,disputed
31906,254965,9265,6/14/2012 23:14,0,0,771251,1,1,
31906,254968,11330,6/14/2012 23:19,254919,0,771239,2,0,disputed
31906,254969,11330,6/14/2012 23:21,0,0,771248,1,0,
31906,255425,3486,6/17/2012 12:48,254919,0,771240,1,0,disputed
31906,255557,3690,6/18/2012 0:28,255425,0,771241,1,1,disputed
31906,255669,3486,6/18/2012 14:08,255557,0,771242,1,0,disputed
31906,255730,3690,6/18/2012 19:08,255669,0,771243,1,1,disputed
31906,255745,3486,6/18/2012 21:42,255730,0,771244,1,0,disputed
31906,255784,3690,6/18/2012 23:44,255745,0,771245,1,1,disputed
31906,256166,3486,6/20/2012 10:49,255784,0,771246,1,0,disputed
31906,256172,13257,6/20/2012 11:04,0,0,771250,2,1,
31906,256406,3690,6/21/2012 3:06,256166,0,771247,1,1,disputed
31906,410162,5709,5/10/2013 20:05,0,0,771249,1,0,
31906,632858,9037,6/27/2015 16:36,0,0,771252,1,1,
31906,648107,9037,8/22/2015 6:51,0,0,771253,1,1,
31923,254987,23317,6/15/2012 1:40,0,0,540198,-3,0,
31923,254988,23317,6/15/2012 1:41,254987,0,540200,-2,0,supported
31923,255008,7846,6/15/2012 10:39,0,0,540173,1,0,
31923,255066,11941,6/15/2012 16:32,0,0,540205,4,1,
31923,255069,15160,6/15/2012 16:44,0,0,540214,1,1,
31923,255084,6177,6/15/2012 17:31,254988,0,540201,2,0,supported
31923,255094,18692,6/15/2012 18:36,255066,0,540206,-1,0,disputed
31923,255114,7970,6/15/2012 20:29,255008,0,540174,3,1,disputed
31923,255119,7970,6/15/2012 20:59,255094,0,540207,1,1,disputed
31923,255120,7970,6/15/2012 21:01,254988,0,540204,1,1,disputed
31923,255121,7970,6/15/2012 21:02,254987,0,540199,1,1,disputed
31923,255123,7970,6/15/2012 21:06,0,0,540215,1,1,
31923,255124,7970,6/15/2012 21:11,0,0,540211,3,1,
31923,255135,14961,6/15/2012 23:01,0,0,540213,3,1,
31923,255136,9492,6/15/2012 23:02,255008,0,540179,2,1,disputed
31923,255137,9492,6/15/2012 23:05,255094,0,540209,1,1,disputed
31923,255138,9492,6/15/2012 23:09,255084,0,540202,2,1,disputed
31923,255148,11330,6/16/2012 0:48,0,0,540216,1,1,
31923,255169,6177,6/16/2012 6:50,255138,0,540203,2,0,disputed
31923,255182,6972,6/16/2012 8:01,0,0,540217,1,1,
31923,255192,28512,6/16/2012 9:57,255008,0,540180,1,1,disputed
31923,255206,7846,6/16/2012 12:22,255114,0,540175,0,0,disputed
31923,255207,7846,6/16/2012 12:24,255192,0,540181,1,0,disputed
31923,255210,11030,6/16/2012 12:35,0,0,540218,1,1,
31923,255217,27796,6/16/2012 13:47,0,0,540183,1,0,
31923,255220,18692,6/16/2012 13:51,255119,0,540208,1,0,disputed
31923,255223,18692,6/16/2012 13:57,255137,0,540210,1,0,disputed
31923,255224,2990,6/16/2012 13:58,255206,0,540176,1,1,disputed
31923,255243,28512,6/16/2012 14:58,255207,0,540182,1,1,disputed
31923,255250,7846,6/16/2012 16:09,255224,0,540177,1,0,disputed
31923,255288,21185,6/17/2012 3:44,255124,0,540212,1,1,supported
31923,255449,3012,6/17/2012 13:50,0,0,540219,1,1,
31923,255621,7970,6/18/2012 11:18,255206,0,540178,0,1,disputed
31923,255635,4302,6/18/2012 12:29,0,0,540220,1,1,
31923,255637,4302,6/18/2012 12:31,255635,0,540221,1,0,clarified
31923,255644,10257,6/18/2012 12:48,0,0,540222,1,1,
31923,255750,19821,6/18/2012 22:09,0,0,540223,1,1,
31923,255751,19821,6/18/2012 22:12,0,0,540224,1,1,
31923,256809,7632,6/23/2012 2:15,0,0,540225,1,1,
31923,345432,4555,2/19/2013 1:55,0,0,540184,1,0,
31923,353518,16408,3/3/2013 0:25,0,0,540185,1,0,
31923,353775,14523,3/3/2013 12:36,0,0,540186,1,0,
31923,354221,19960,3/4/2013 4:53,0,0,540187,1,0,
31923,356428,18995,3/8/2013 0:17,0,0,540226,1,1,
31923,356920,12816,3/9/2013 7:52,0,0,540227,1,1,
31923,362108,24088,3/17/2013 10:59,0,0,540188,1,0,
31923,364628,20560,3/19/2013 16:34,0,0,540189,1,0,
31923,364643,9456,3/19/2013 16:59,0,0,540190,1,0,
31923,374332,18918,4/1/2013 10:22,0,0,540228,1,1,
31923,379890,27864,4/5/2013 8:25,0,0,540229,1,1,
31923,389323,20777,4/14/2013 0:22,0,0,540230,1,1,
31923,399099,16770,4/27/2013 16:17,0,0,540231,1,1,
31923,401075,16770,4/30/2013 13:52,0,0,540232,1,1,
31923,407392,16770,5/8/2013 14:38,0,0,540191,1,0,
31923,411440,5709,5/12/2013 17:57,0,0,540233,1,1,
31923,430199,19940,6/16/2013 3:56,0,0,540192,1,0,
31923,430200,19940,6/16/2013 4:00,0,0,540234,1,1,
31923,431918,16770,6/19/2013 2:42,0,0,540193,1,0,
31923,436195,23785,6/25/2013 14:04,0,0,540235,1,1,
31923,436244,20799,6/25/2013 15:39,0,0,540236,1,1,
31923,446826,22621,7/10/2013 5:19,0,0,540194,1,0,
31923,460982,19958,7/31/2013 1:09,0,0,540195,1,0,
31923,632856,9037,6/27/2015 16:34,0,0,540196,1,0,
31923,648047,9037,8/22/2015 6:04,0,0,540197,1,0,
33077,265179,10722,7/19/2012 11:49,0,0,784003,1,0,
33077,265191,11330,7/19/2012 12:34,0,0,784004,3,1,
33077,632423,9037,6/26/2015 23:01,0,0,784005,1,1,
33124,265770,9165,7/21/2012 20:05,0,0,357208,7,1,
33124,265774,10138,7/21/2012 20:16,0,0,357236,1,1,
33124,265777,4920,7/21/2012 20:31,0,0,357223,2,1,
33124,265778,3012,7/21/2012 20:31,265777,0,357224,2,1,supported
33124,265800,19749,7/21/2012 22:59,0,0,357221,4,1,
33124,265802,12675,7/21/2012 23:06,265800,0,357222,1,1,supported
33124,265806,1399,7/21/2012 23:13,0,0,357179,3,0,
33124,265812,1550,7/21/2012 23:28,0,0,357232,2,1,
33124,265813,3690,7/21/2012 23:28,265770,0,357209,5,0,clarified
33124,265815,11330,7/21/2012 23:39,265806,0,357180,8,1,disputed
33124,265817,1876,7/21/2012 23:53,0,0,357192,1,0,
33124,265823,26227,7/22/2012 0:19,265815,0,357181,1,1,supported
33124,265827,1550,7/22/2012 1:40,265806,0,357187,4,1,disputed
